"SAID","sample_address","zipcode","soil_remediation_status","soil_remediation_date","soil_sample_date","high_lead_result"
15751,"2716 1/2 S 25 ST",68105,NA,NA,NA,NA
57844,"4667 OHERN ST",68117,NA,NA,NA,NA
10876,"3662 I ST",68107,"Ineligible",NA,2008-07-22,145
48594,"4932 S 19 ST",68107,"Ineligible",NA,2004-12-02,257.33
79631,"5113 N 53 ST",68104,NA,NA,NA,NA
63712,"2024 N 61 ST",68104,NA,NA,NA,NA
36358,"2882 CAMDEN AV",68111,"Ineligible",NA,2003-11-24,392.53
49137,"4705 S 14 ST",68107,"Remediated",2012-05-31,2006-04-13,681.41
33890,"4114 N 19 ST",68110,"Remediated",2006-09-01,2003-11-06,1009.6
16102,"3903 ARBOR ST",68105,"Ineligible",NA,2003-10-29,293.45
31575,"2583 PINKNEY ST",68111,"Remediated",2006-06-27,2005-06-29,1327.8
55739,"120 1/2 N 32 AV",68131,NA,NA,NA,NA
49765,"605 N 48 ST",68132,"Ineligible",NA,2005-11-15,299.96
16024,"2023 BANCROFT ST",68108,"Remediated",2008-11-24,2003-08-19,592.88
91527,"1108 N 26 CR",68131,"Ineligible",NA,2009-05-14,54
51415,"5107 DODGE ST",68132,"Remediated",2014-09-25,2005-08-15,406.32
39190,"3037 CURTIS AV",68111,NA,NA,NA,NA
28734,"3120 OHIO ST",68110,"Ineligible",NA,2019-11-22,63
68877,"9628 N 60 ST",68152,NA,NA,NA,NA
40953,"3713 SUMMIT ST",68112,NA,NA,NA,NA
40883,"6905 FLORENCE BD",68112,"Ineligible",NA,2004-01-15,221.8
33831,"4070 PAXTON BD",68111,"Ineligible",NA,2004-07-28,295.62
78795,"6814 OGDEN ST",68104,NA,NA,NA,NA
31491,"2807 PINKNEY ST",68111,"Ineligible",NA,2004-09-02,216.83
77706,"2710 N 20 ST-E",68110,NA,NA,NA,NA
78114,"6223 PIERCE ST",68106,NA,NA,NA,NA
65801,"5638 POPPLETON AV",68106,NA,NA,NA,NA
83587,"4652 POPPLETON AV",68106,NA,NA,NA,NA
83357,"6811 S 51 ST",68117,NA,NA,NA,NA
32184,"3720 N 42 ST",68111,"Ineligible",NA,2003-11-04,106.69
38750,"4244 KANSAS AV",68111,NA,NA,NA,NA
14811,"3016 S 42 ST",68105,"Ineligible",NA,2003-10-29,135.92
93122,"3055 S 40 ST",68105,"Ineligible",NA,2007-12-11,80
16408,"2914 CLARKSON AV",68105,"Ineligible",NA,2004-09-10,240.68
71370,"1321 N 54 ST",68132,"Ineligible",NA,2008-09-18,149
32312,"2121 PRATT ST",68110,"Ineligible",NA,2005-08-24,252.4
28939,"2723 N 45 ST",68104,"Ineligible",NA,2004-06-14,220.31
47364,"3130 T ST",68107,"Ineligible",NA,2004-01-13,251
37755,"5626 N 28 AV",68111,"Remediated",2009-09-02,2003-12-03,424.31
74903,"7093 FRANKLIN ST",68104,NA,NA,NA,NA
32727,"1709 MANDERSON ST",68110,"Ineligible",NA,2005-08-25,373
69805,"6514 MIAMI ST",68104,NA,NA,NA,NA
64403,"6225 N 52 ST",68104,NA,NA,NA,NA
68658,"5817 N 24 ST",68110,"Ineligible",NA,2021-10-27,129
90156,NA,NA,NA,NA,NA,NA
33179,"3919 N 30 ST",68111,"Ineligible",NA,2011-09-01,291
62969,"2615 HARNEY ST",68131,NA,NA,NA,NA
37976,"5734 N 35 ST",68111,NA,NA,NA,NA
57183,"4520 S 36 ST",68107,NA,NA,NA,NA
50472,"168 ARBOR CT (PLAYGROUND)",68108,"Ineligible",NA,2004-07-30,79.14
32144,"2424 EVANS ST",68111,"Remediated",2006-07-05,2003-09-03,806
59668,"7060 MAPLE ST",68104,NA,NA,NA,NA
22864,"421 PARK AV",68131,"Remediated",2006-11-15,2004-08-10,917.97
34602,"4544 N 40 AV",68111,"Remediated",2010-10-19,2003-12-16,433.37
71547,"5619 LARIMORE AV",68104,NA,NA,NA,NA
19329,"4439 PINE ST",68105,"Remediated",2015-06-12,2014-05-02,819
25023,"1106 IZARD ST",68102,NA,NA,NA,NA
65606,"5111 DECATUR ST",68104,"Ineligible",NA,2009-06-11,222
94035,NA,NA,NA,NA,NA,NA
72747,"5217 S 52 ST",68117,NA,NA,NA,NA
40998,"3651 SUMMIT ST",68112,"Ineligible",NA,2003-12-23,40.14
75237,"4733 S 52 ST",68117,NA,NA,NA,NA
85659,"5610 Q ST",68117,NA,NA,NA,NA
38480,"2594 LAUREL AV",68111,"Remediated",2014-11-04,2014-04-27,870
75460,"502 S 70 ST",68106,NA,NA,NA,NA
20440,"1205 S 44 ST",68105,"Ineligible",NA,2004-08-17,187.93
84380,"6017 LAFAYETTE CT",68132,NA,NA,NA,NA
34904,"4713 N 37 ST",68111,"Remediated",2008-12-02,2008-07-24,1486
76215,"6014 FRANKLIN ST",68104,NA,NA,NA,NA
43082,"9409 N 29 ST",68112,NA,NA,NA,NA
37417,"4235 REDMAN AV",68111,"Ineligible",NA,2019-05-29,157
46628,"5822 S 19 ST",68107,"Remediated",2010-06-29,2004-11-16,636.6
32001,"3669 PRATT ST",68111,"Ineligible",NA,2008-06-16,186
79866,"5286 CLAY ST",68152,NA,NA,NA,NA
71995,"865 S 50 AV",68106,NA,NA,NA,NA
37856,"3723 HIMEBAUGH AV",68111,NA,NA,NA,NA
18622,"1934 S 15 ST",68108,"Remediated",2010-09-27,2003-08-27,793.81
45451,"6051 S 41 ST",68107,"Ineligible",NA,2003-12-31,77.8
86019,"1510 N 59 ST",68104,NA,NA,NA,NA
55439,"6120 1/2 S 48 ST",68117,NA,NA,NA,NA
77269,"827 S 50 ST",68106,NA,NA,NA,NA
25278,"3018 LAFAYETTE AV",68131,"Remediated",2010-09-19,2005-05-04,513.64
75693,"3534 N 54 ST",68104,NA,NA,NA,NA
82030,"5619 FRANKLIN ST",68104,NA,NA,NA,NA
1236,"4202 S 20 ST",68107,"Ineligible",NA,1999-10-04,172.4
16675,"2419 S 27 AV",68105,"Remediated",2010-07-14,2004-10-06,667.1
20913,"4422 PACIFIC ST",68105,"Ineligible",NA,2014-03-06,228
5307,"3321 S 20 ST",68108,"Remediated",2011-07-13,2010-09-17,552
30849,"3220 BEDFORD AV",68111,"Remediated",2010-08-04,2003-07-11,479.99
76924,"4953 MIAMI ST",68104,"Remediated",2011-07-20,2010-06-25,893
11895,"4122 S 29 ST",68107,"Ineligible",NA,2003-08-05,114.62
21237,"1014 S 38 AV",68105,"Remediated",2005-11-01,2003-10-14,1180.4
77728,"5017 ARBOR CR",68106,NA,NA,NA,NA
82892,"4820 MANDERSON ST",68104,NA,NA,NA,NA
71431,"5704 N 61 AV",68104,NA,NA,NA,NA
55656,"2424 N 11 ST",68110,NA,NA,NA,NA
39433,"6334 N 36 AV",68111,"Ineligible",NA,2004-01-09,227.85
46389,"5845 S 21 ST",68107,"Ineligible",NA,2004-01-20,202.34
28558,"3227 OHIO ST",68111,"Ineligible",NA,2005-10-20,120.5
61245,"2015 N 70 AV",68104,NA,NA,NA,NA
70602,"5215 CALIFORNIA ST",68132,"Ineligible",NA,2010-05-17,208
75267,"4709 S 51 ST",68117,NA,NA,NA,NA
19183,"1727 S 11 ST",68108,"Remediated",2008-08-20,2008-06-04,944
59054,"6319 WIRT ST",68104,NA,NA,NA,NA
82634,"2007 POPPLETON AV",68108,NA,NA,NA,NA
11152,"3965 H ST",68107,"Remediated",2008-10-30,2003-08-05,414.98
37142,"3628 JAYNES ST",68111,"Ineligible",NA,2004-01-27,71.35
43801,"6715 SUNSHINE DR",68107,"Ineligible",NA,2009-01-07,72
56085,"13126 N 48 ST",68152,NA,NA,NA,NA
85665,"5303 WEIR ST",68117,NA,NA,NA,NA
77301,"5719 LAUREL AV",68104,NA,NA,NA,NA
76428,"6333 CHARLES ST",68132,NA,NA,NA,NA
64044,"8101 N 47 ST",68152,NA,NA,NA,NA
78870,"6618 PARKVIEW LA",68104,NA,NA,NA,NA
770,"2715 KANSAS AV",68111,"Ineligible",NA,1999-12-07,155.3
42950,"3134 CLAY ST",68112,NA,NA,NA,NA
82264,"4411 Q ST",68107,NA,NA,NA,NA
77364,"4816 RUGGLES ST",68104,NA,NA,NA,NA
43715,"3839 POLK ST",68107,"Ineligible",NA,2008-09-24,140
33458,"3906 N 19 ST",68110,"Remediated",2014-10-30,2014-05-05,512
80292,"6729 NEBRASKA AV",68104,NA,NA,NA,NA
20423,"3515 POPPLETON AV",68105,"Ineligible",NA,2003-09-12,259.24
13291,"3464 S 13 ST",68108,"Ineligible",NA,2004-10-13,389.26
34522,"4609 N 37 ST",68111,"Remediated",2010-05-27,2003-11-18,651.51
24941,"3014 NICHOLAS ST",68131,"Ineligible",NA,2008-11-05,391
50576,"124 PARK AV",68131,"Remediated",2014-09-02,2005-11-28,1081.6
86779,"1203 S 51 ST",68106,NA,NA,NA,NA
38251,"5902 N 37 ST",68111,NA,NA,NA,NA
69216,"2218 N 48 ST",68104,"Ineligible",NA,2008-10-07,301
23651,"4162 CHICAGO ST",68131,"Ineligible",NA,2004-08-25,167.29
39382,"6401 N 39 ST",68111,NA,NA,NA,NA
76480,"6050 HAMILTON ST",68132,NA,NA,NA,NA
77377,"4914 SPAULDING ST",68104,NA,NA,NA,NA
86437,"6254 PINE ST",68106,NA,NA,NA,NA
69549,"3520 S 57 PA",68106,NA,NA,NA,NA
70687,"5312 CUMING ST",68132,"Remediated",2011-06-29,2009-07-16,450
30485,"2024 WIRT ST",68110,"Remediated",2005-06-06,2004-09-09,1820.3
78053,"1120 S 61 ST",68106,NA,NA,NA,NA
68511,"4631 GRAND AV",68104,NA,NA,NA,NA
86439,"6264 PINE ST",68106,NA,NA,NA,NA
15199,"2719 S 44 ST",68105,"Ineligible",NA,2004-08-17,90.83
49246,"4910 S 30 ST",68107,NA,NA,NA,NA
71652,"3722 N 67 AV",68104,NA,NA,NA,NA
41915,"7513 NORTH RIDGE DR",68112,NA,NA,NA,NA
65173,"7011 N 65 AV",68152,NA,NA,NA,NA
38253,"5809 N 25 AV",68111,"Ineligible",NA,2005-09-14,182.65
58773,"6032 BINNEY ST",68104,"Remediated",2012-08-29,2012-06-19,700
478,"2217 N 19 ST",68110,"Remediated",2006-08-25,1999-06-17,1600
17758,"2150 S 33 ST",68105,"Remediated",2006-10-27,2003-10-31,861.5
57600,"2214 S 46 ST",68106,NA,NA,NA,NA
95253,"5435 S 20 ST",68107,"Remediated",2013-06-03,2011-07-26,486
47678,"3723 R ST",68107,"Ineligible",NA,2008-12-01,327
79112,"5610 GROVER ST",68106,NA,NA,NA,NA
72914,"4820 CURTIS AV",68104,NA,NA,NA,NA
47626,"5324 S 32 ST",68107,"Remediated",2010-05-22,2004-10-13,431.56
62475,"4655 BANCROFT ST",68106,NA,NA,NA,NA
33947,"3172 PAXTON BD",68111,"Ineligible",NA,2004-09-01,266.25
11258,"4321 S 21 ST",68107,"Remediated",2010-07-09,2004-06-07,785
24274,"3423 WEBSTER ST",68131,"Remediated",2011-08-01,2004-07-14,735.35
68318,"1601 DODGE ST",68102,NA,NA,NA,NA
69720,"2717 N 62 ST",68104,NA,NA,NA,NA
17060,"2432 S 14 ST",68108,"Ineligible",NA,2003-09-15,150
83076,"2909 EDWARD BABE GOMEZ AV",68107,NA,NA,NA,NA
55550,"3546 N 58 ST",68104,NA,NA,NA,NA
76034,"1806 N 60 ST",68104,NA,NA,NA,NA
30378,"1907 WIRT ST",68110,"Remediated",2005-08-05,2003-09-03,1079.8
88789,NA,NA,NA,NA,NA,NA
40031,"2723 NEWPORT AV",68112,"Ineligible",NA,2009-06-03,336
14846,"3006 S 33 ST",68105,"Remediated",2008-11-04,2004-06-17,545.02
79528,"535 S 41 ST",68105,NA,NA,NA,NA
47003,"5638 S 20 ST",68107,"Ineligible",NA,2008-07-11,243
58675,"4505 REDICK AV",68152,NA,NA,NA,NA
1596,"820 S 38 ST",68105,"Ineligible",NA,1999-05-16,235.8
64788,"5110 BURDETTE ST",68104,"Ineligible",NA,2009-04-30,213
43146,"9628 N 29 ST",68112,NA,NA,NA,NA
14816,"3067 S 16 ST",68108,"Ineligible",NA,2006-07-17,348.03
43240,"9909 FLORENCE HEIGHTS BD",68112,"Ineligible",NA,2004-01-30,79
48394,"5022 S 36 ST",68107,NA,NA,NA,NA
40848,"3033 WHITMORE ST",68112,NA,NA,NA,NA
83926,"4680 HARRISON ST",68157,NA,NA,NA,NA
14705,"3017 S 34 ST",68105,"Remediated",2005-05-15,2004-07-21,1341
27387,"2205 N 39 ST",68111,"Ineligible",NA,2003-09-16,101.57
21180,"1018 S 38 AV",68105,"Remediated",2006-06-27,2003-10-16,817.48
21166,"717 PIERCE ST",68108,"Remediated",2011-08-11,2009-01-09,1133
79585,"4534 LARIMORE AV",68104,NA,NA,NA,NA
38539,"3050 ARCADIA AV",68111,"Ineligible",NA,2003-11-13,305.87
13876,"2002 DEER PARK BD",68108,"Ineligible",NA,2004-10-12,231.15
79989,"7941 RAVEN OAKS DR",68152,NA,NA,NA,NA
84749,"4772 MAPLE ST",68104,"Eligible",NA,2014-04-17,903
39157,"4410 CURTIS AV",68111,"Ineligible",NA,2003-12-19,129.95
52215,"5008 LAFAYETTE AV",68132,"Ineligible",NA,2005-12-13,194.64
89359,"3821 S 33 ST",NA,NA,NA,NA,NA
74464,"4507 LAUREL AV",68104,NA,NA,NA,NA
83125,"5822 R ST",68117,NA,NA,NA,NA
62050,"1202 S 55 ST",68106,NA,NA,NA,NA
33365,"4013 N 33 ST",68111,"Eligible",NA,2004-09-01,698.66
60920,"2514 N 70 ST",68104,NA,NA,NA,NA
24963,"2922 NICHOLAS ST",68131,"Ineligible",NA,2004-08-27,222.02
66806,"306 S 52 ST",68132,"Ineligible",NA,2008-12-18,173
64360,"4657 CAMDEN AV",68104,NA,NA,NA,NA
77952,"5436 N 69 AV",68104,NA,NA,NA,NA
19018,"1903 S 5 ST",68108,"Remediated",2009-10-17,2004-01-22,454.25
83786,"1322 S 55 ST",68106,NA,NA,NA,NA
11462,"4302 S 17 ST",68107,"Ineligible",NA,2003-08-13,249.6
2103,"2400 N 34 AV (BUILDING 1)",68111,"Ineligible",NA,2001-11-18,299.8
43410,"11522 NORTH POST RD",68112,NA,NA,NA,NA
44098,"1321 POLK ST",68107,"Remediated",2006-10-17,2004-11-01,862.66
34283,"1421 AMES AV",68110,"Ineligible",NA,2004-08-11,218.76
42035,"2746 WYOMING ST",68112,NA,NA,NA,NA
47449,"5437 S 20 ST",68107,"Remediated",2010-04-20,2003-12-17,464.03
35548,"3372 GRAND AV",68111,"Ineligible",NA,2004-05-19,337.57
15132,"2830 S 35 ST",68105,"Remediated",2010-11-15,2003-10-22,486.01
72248,"5423 S 48 AV",68117,NA,NA,NA,NA
42375,"7819 N 34 ST",68112,NA,NA,NA,NA
11669,"4214 S 22 ST",68107,"Remediated",2005-09-22,2003-08-04,1066.9
34357,"4546 N 41 ST",68111,NA,NA,NA,NA
79284,"4618 N 54 CR",68104,NA,NA,NA,NA
55071,"6705 DODGE ST",68132,NA,NA,NA,NA
13189,"1832 ONTARIO ST",68108,"Remediated",2011-08-29,2004-09-23,730.37
55582,"3341 N 48 ST",68104,NA,NA,NA,NA
88001,"3117 S 22 ST",68108,"Remediated",2010-04-10,2007-09-18,675
85731,"6634 A ST",68106,NA,NA,NA,NA
11248,"4230 S 36 AV",68107,"Remediated",2011-11-14,2003-07-29,580.43
87292,"4207 S 61 AV",68117,NA,NA,NA,NA
18250,"2215 S 13 ST",68108,"Remediated",2006-10-24,2004-03-30,902
79142,"3440 S 50 ST",68106,NA,NA,NA,NA
12401,"2602 E ST",68107,"Remediated",2010-10-13,2003-08-05,415.52
15240,"2821 S 35 ST",68105,"Ineligible",NA,2006-08-22,220.5
56410,"1116 CAPITOL AV",68102,NA,NA,NA,NA
48739,"2112 N ST",68107,"Remediated",2011-08-01,2003-12-19,632.4
73051,"3924 FARNAM ST",68131,NA,NA,NA,NA
11579,"4220 S 21 ST",68107,"Ineligible",NA,2003-07-31,326.2
42264,"7748 N 37 ST",68112,"Ineligible",NA,2003-11-18,60.9
18024,"2306 S 11 ST",68108,"Eligible",NA,2016-03-16,877
55906,"2501 S 50 ST",68106,NA,NA,NA,NA
30630,"3308 N 43 ST",68111,"Ineligible",NA,2004-01-19,69.2
3113,"2445 IDA ST",68112,"Ineligible",NA,2002-07-09,274
34982,"4728 N 41 ST",68111,"Ineligible",NA,2003-12-20,128.84
42785,"8416 N 44 ST",68112,NA,NA,NA,NA
37066,"5406 N 24 ST",68110,"Remediated",2011-08-03,2003-11-11,822.73
14957,"3604 OAK ST",68105,"Ineligible",NA,2003-10-24,85.83
90578,"1306 P ST",NA,NA,NA,NA,NA
34407,"4517 N 37 ST",68111,"Ineligible",NA,2007-10-12,283
68131,"118 S 67 AV",68132,NA,NA,NA,NA
18959,"1716 CENTER ST",68108,"Remediated",2006-09-05,2005-12-04,1224.6
88122,NA,NA,NA,NA,NA,NA
11224,"4313 S 27 ST",68107,"Remediated",2011-09-10,2003-11-18,613.6
66037,"6503 L ST",68117,NA,NA,NA,NA
19105,"1726 S 14 ST",68108,"Remediated",2006-10-20,2003-06-19,847.2
20713,"1136 S 29 ST",68105,"Ineligible",NA,2003-09-05,93.4
17375,"3801 MARTHA ST",68105,"Ineligible",NA,2008-07-11,142
46519,"5834 S 20 ST",68107,"Remediated",2004-04-20,2003-12-20,1209.5
81436,"4502 DECATUR ST",68104,"Ineligible",NA,2008-11-10,197
24030,"3503 CALIFORNIA ST",68131,"Remediated",2015-08-07,2014-06-23,615
15427,"2705 S 42 ST",68105,"Ineligible",NA,2003-10-29,242.68
41150,"2871 VANE ST",68112,NA,NA,NA,NA
13219,"4316 GROVER ST",68105,"Ineligible",NA,2003-11-04,263.09
62489,"2730 S 46 AV",68106,NA,NA,NA,NA
32240,"3728 N 44 ST",68111,"Ineligible",NA,2003-10-15,119
14030,"3531 SPRING ST",68105,"Ineligible",NA,2005-11-11,179.61
21445,"1025 S 32 ST",68105,"Remediated",2015-08-31,2014-03-06,823
23909,"510 N 30 ST",68131,"Ineligible",NA,2014-07-31,161
51545,"5019 CHICAGO ST",68132,"Remediated",2012-07-23,2005-01-18,557.84
20585,"1306 S 11 ST",68108,"Remediated",2006-08-31,2004-07-13,1342.3
12910,"1419 PASADENA AV",68107,"Remediated",2012-10-02,2008-04-25,428
74788,"5188 LEAVENWORTH ST",68106,NA,NA,NA,NA
76258,"1625 N 66 ST",68104,NA,NA,NA,NA
22935,"4208 FARNAM ST",68131,NA,NA,NA,NA
43578,"13209 N 42 ST",68112,"Ineligible",NA,2004-01-30,34.81
40439,"2883 TITUS AV",68112,"Ineligible",NA,2003-12-13,118.12
77211,"2936 N 55 ST",68104,NA,NA,NA,NA
39079,"6203 N 31 AV",68111,NA,NA,NA,NA
44293,"6618 S 27 ST",68107,"Ineligible",NA,2004-11-16,81.55
64357,"4643 CAMDEN AV",68104,NA,NA,NA,NA
31608,"3524 N 39 ST",68111,"Ineligible",NA,2003-09-16,195.01
57665,"2129 S 47 ST",68106,NA,NA,NA,NA
16506,"2508 S 24 ST",68108,"Remediated",2008-10-21,2008-08-07,479
27140,"2521 BLONDO ST",68111,"Ineligible",NA,2006-05-31,248.62
74179,"4808 BINNEY ST",68104,"Ineligible",NA,2009-05-11,214
20735,"1126 S 32 ST",68105,"Ineligible",NA,2003-09-04,109.79
77623,"5844 RUGGLES ST",68104,NA,NA,NA,NA
32317,"3735 N 44 AV",68111,"Remediated",2015-07-07,2014-05-19,459
26445,"1715 N 31 ST",68111,"Ineligible",NA,2012-04-23,135
16012,"2713 S 14 ST",68108,"Ineligible",NA,2004-08-26,243.3
26528,"1552 N 17 ST",68110,"Remediated",2005-09-09,2003-07-28,957.91
85065,"3125 N 48 ST",68104,"Ineligible",NA,2008-10-16,314
78666,"6053 ELLISON AV",68104,NA,NA,NA,NA
16640,"2503 S 20 AV",68108,"Remediated",2012-10-10,2006-07-06,459.6
64238,"5318 A ST",68106,NA,NA,NA,NA
81681,"3408 N 49 ST",68104,NA,NA,NA,NA
37224,"5363 N 28 AV",68111,"Remediated",2011-11-10,2005-08-18,410.49
81297,"1029 MAYBERRY PA",68108,NA,NA,NA,NA
43382,"3515 OAKRIDGE RD",68112,NA,NA,NA,NA
44187,"3939 MONROE ST",68107,"Ineligible",NA,2004-01-27,284.05
17877,"2128 S 40 ST",68105,"Ineligible",NA,2005-09-07,183.25
61869,"4601 DOUGLAS ST",68132,NA,NA,NA,NA
12329,"3925 S 36 ST",68107,"Ineligible",NA,2003-06-24,219.2
61077,"2339 N 68 ST",68104,NA,NA,NA,NA
50583,"4520 WEIR ST",68117,"Ineligible",NA,2005-11-28,119.7
59572,"3320 N 69 ST",68104,NA,NA,NA,NA
65179,"7115 N 65 AV",68152,NA,NA,NA,NA
35186,"4732 N 36 ST",68111,"Ineligible",NA,2003-12-15,290
603,"2502 BURDETTE ST",68111,"Ineligible",NA,2011-05-24,378
62785,"7107 N 52 ST",68152,NA,NA,NA,NA
32399,"3315 MANDERSON ST",68111,"Ineligible",NA,2004-08-26,193.77
35094,"2519 TEMPLETON ST",68111,"Ineligible",NA,2004-10-21,178.81
13868,"2008 DEER PARK BD",68108,"Remediated",2012-04-09,2004-07-23,675.84
71394,"1017 S 46 AV",68106,"Ineligible",NA,2011-04-05,76
22037,"4324 MARCY ST",68105,"Ineligible",NA,2003-11-11,293.07
34076,"4330 N 40 AV",68111,"Ineligible",NA,2008-12-04,146
34276,"1501 AMES AV",68110,"Eligible",NA,2004-06-21,403.22
17572,"4015 MARINDA ST",68105,"Ineligible",NA,2003-11-05,94.45
86596,"1902 S 60 ST",68106,NA,NA,NA,NA
42842,"8309 N 28 AV",68112,NA,NA,NA,NA
59646,"6919 BINNEY ST",68104,NA,NA,NA,NA
40739,"3040 IDA ST",68112,NA,NA,NA,NA
15103,"2008 OAK ST",68108,"Remediated",2011-11-14,2004-01-23,560.4
68416,"9102 N 30 ST",68112,NA,NA,NA,NA
27040,"1916 MILITARY AV",68111,"Ineligible",NA,2003-10-22,200.76
76318,"6107 SEWARD ST",68104,NA,NA,NA,NA
63190,"2109 S 60 ST",68106,NA,NA,NA,NA
75688,"5327 PRATT ST",68104,NA,NA,NA,NA
30968,"3312 N 33 ST",68111,"Ineligible",NA,2008-06-24,71
15771,"2618 S 33 ST",68105,"Ineligible",NA,2008-05-07,260
37340,"1419 JAYNES ST",68110,NA,NA,NA,NA
43372,"11206 NORTH POST RD",68112,NA,NA,NA,NA
27187,"2004 N 20 ST",68110,"Ineligible",NA,2004-08-26,166.5
90303,NA,NA,NA,NA,NA,NA
1440,"5340 N 28 AV",68111,"Ineligible",NA,1999-11-21,360.2
42400,"7705 N 29 ST",68112,"Remediated",2010-10-15,2003-12-05,584
18189,"3417 FRANCES ST",68105,"Remediated",2012-06-04,2004-08-12,463.5
27705,"2619 BURDETTE ST",68111,"Remediated",2010-10-05,2006-05-31,539.36
61248,"2033 N 70 AV",68104,NA,NA,NA,NA
24685,"3155 LINCOLN BD",68131,"Remediated",2011-07-21,2003-07-15,555.6
62081,"1359 S 56 ST",68106,NA,NA,NA,NA
15246,"2812 S 38 ST",68105,"Ineligible",NA,2003-10-10,105.88
51383,"110 S 50 AV",68132,"Ineligible",NA,2008-07-24,350
68210,"3527 S 50 ST",68106,NA,NA,NA,NA
14820,"3010 S 32 AV",68105,"Remediated",2010-08-16,2003-10-27,656.66
12654,"912 ATLAS ST",68107,"Remediated",2008-10-07,2003-09-05,595.4
60989,"2335 N 71 ST",68104,NA,NA,NA,NA
35528,"4802 FLORENCE BD",68110,"Remediated",2012-04-10,2005-01-11,450.83
34399,"4538 N 41 ST",68111,"Ineligible",NA,2003-12-19,193.15
48049,"5128 S 37 ST",68107,"Ineligible",NA,2005-11-18,213.64
49242,"2808 Q ST",68107,"Ineligible",NA,2010-08-27,27
75922,"4710 GARVIN PA",68152,NA,NA,NA,NA
59387,"6818 MAPLE ST",68104,NA,NA,NA,NA
34818,"4522 N 14 AV",68110,"Ineligible",NA,2005-10-12,111.43
33011,"4432 RUGGLES ST",68111,"Ineligible",NA,2003-12-04,102.62
86595,"6220 SHIRLEY ST",68106,NA,NA,NA,NA
433,"2124 MAPLE ST",68110,"Remediated",2013-07-12,1999-06-05,487.6
90586,"1314 Q ST",NA,NA,NA,NA,NA
41535,"2424 QUEST CR",68112,NA,NA,NA,NA
69656,"3324 FONTENELLE BD",68104,NA,NA,NA,NA
43744,"6816 S 30 ST",68107,"Ineligible",NA,2006-07-27,60.39
84817,"1014 S 54 ST",68106,NA,NA,NA,NA
76761,"4511 HICKORY ST",68106,NA,NA,NA,NA
40693,"2875 IDA ST",68112,NA,NA,NA,NA
79227,"1210 S 17 ST",68108,NA,NA,NA,NA
72474,"5005 Q ST",68117,NA,NA,NA,NA
91430,"565 S 28 ST",NA,NA,NA,NA,NA
73155,"6306 N 53 ST",68104,NA,NA,NA,NA
12336,"3923 S 33 ST",68107,"Ineligible",NA,2003-08-05,81.93
18242,"504 MARTHA ST",68108,"Remediated",2011-07-11,2004-08-05,722.24
83835,"325 S 68 AV",68132,NA,NA,NA,NA
10243,"4380 J ST",68107,"Ineligible",NA,2004-05-21,169.48
33757,"4138 N 40 ST",68111,"Ineligible",NA,2003-11-17,256
16872,"2433 S 18 ST",68108,"Ineligible",NA,2006-08-18,291.01
72833,"2201 S 57 ST",68106,NA,NA,NA,NA
64241,"5226 A ST",68106,NA,NA,NA,NA
28473,"3719 OHIO ST",68111,"Ineligible",NA,2003-08-06,209.19
78472,"5012 N 61 ST",68104,NA,NA,NA,NA
62780,"7205 N 52 ST",68152,NA,NA,NA,NA
78586,"5324 N 64 ST",68104,NA,NA,NA,NA
68142,"319 S 68 ST",68132,NA,NA,NA,NA
40441,"3044 TITUS AV",68112,"Ineligible",NA,2003-12-19,214.2
85162,"2721 N 49 ST",68104,"Ineligible",NA,2008-11-03,260
56307,"5418 N 46 ST",68104,NA,NA,NA,NA
80254,"6411 N 67 ST",68104,NA,NA,NA,NA
51189,"323 S 52 ST",68132,"Ineligible",NA,2004-11-29,120.36
77966,"5417 N 69 AV",68104,NA,NA,NA,NA
88401,NA,NA,NA,NA,NA,NA
46117,"6102 S 20 ST",68107,"Remediated",2008-11-18,2008-08-20,875
14847,"1609 FREDERICK ST",68108,"Ineligible",NA,2006-04-18,201.49
39305,"3927 VERNON AV",68111,NA,NA,NA,NA
24026,"3509 CALIFORNIA ST",68131,"Remediated",2010-04-22,2005-05-05,525.86
10924,"4413 S 21 ST",68107,"Ineligible",NA,2003-07-31,163.7
48895,"4814 S 15 ST",68107,"Ineligible",NA,2014-03-24,272
27809,"2858 BURDETTE ST",68111,"Ineligible",NA,2006-08-30,213.34
82136,"5223 HASCALL ST",68106,NA,NA,NA,NA
45846,"2526 WASHINGTON ST",68107,"Ineligible",NA,2004-01-14,63.5
73250,"5053 VERNON CR",68104,NA,NA,NA,NA
61047,"2307 N 69 ST",68104,NA,NA,NA,NA
51942,"5008 CUMING ST",68132,NA,NA,NA,NA
77766,"3202 LAKE ST",68111,NA,NA,NA,NA
63596,"2476 N 47 AV",68104,"Ineligible",NA,2008-10-01,264
55399,"5008 S 45 ST",68117,NA,NA,NA,NA
47964,"5226 S 19 ST",68107,"Ineligible",NA,2005-11-18,366.06
17740,"2336 S 10 ST",68108,"Remediated",2010-07-29,2003-06-26,562.77
62032,"1318 S 55 ST",68106,NA,NA,NA,NA
74739,"509 S 53 ST",68106,NA,NA,NA,NA
88143,NA,NA,NA,NA,NA,NA
15055,"2771 S 13 ST",68108,"Ineligible",NA,2003-05-20,312.03
21333,"1004 S 37 ST",68105,"Remediated",2008-10-07,2008-07-23,1160
37454,"2597 ELLISON AV",68111,"Ineligible",NA,2003-11-22,169.72
